Id,SalePrice
2165,199344.39463332217
2166,153995.74397797755
2167,190261.3429774374
2168,229369.10694976017
2169,200982.2605960536
2170,238767.66538846501
2171,166439.8639630557
2172,128152.35615454851
2173,250598.69848855535
2174,210075.30159835084
2175,320945.93897529226
2176,282747.9747414383
2177,250555.1148807541
2178,202740.11875449723
2179,129193.36633321065
2180,164571.92736339706
2181,187135.39119364135
2182,267111.38415208226
2183,207307.61558891565
2184,115485.8127062331
2185,147596.35873911806
2186,193798.45962835415
2187,139006.34567293333
2188,144025.49560412497
2189,81683.27420301577
2190,93364.90356909025
2191,92236.93460433737
2192,104207.25851837733
2193,105047.25382345107
2194,122210.47263829313
2195,130133.22707353735
2196,101129.52841592938
2197,136685.63595106563
2198,181149.90514164386
2199,239343.14478114215
2200,151918.47499598915
2201,95437.6888178473
2202,151671.70918552295
2203,117919.89376569913
2204,170482.81548030025
2205,88756.84136459725
2206,116507.94500811053
2207,186228.66737862042
2208,184043.90646284466
2209,238977.20340797162
2210,98332.76412962301
2211,126666.61368518525
2212,101688.21957708999
2213,84665.03670679864
2214,112451.11937124954
2215,93408.70194342318
2216,155891.08707367987
2217,64827.44241814472
2218,82094.92434272409
2219,72005.73194949758
2220,50037.30334469409
2221,367354.83562396
2222,222662.1369027793
2223,428641.8802450083
2224,201993.40293819743
2225,148208.55901699272
2226,193175.41094939873
2227,178936.3655130712
2228,252165.73114636578
2229,248778.18069500444
2230,159932.17351223514
2231,188486.98854747752
2232,235167.29792240835
2233,135934.79893187253
2234,235467.6779466845
2235,246208.13454383228
2236,303599.49786485126
2237,195116.92661271893
2238,192355.25615359683
2239,104021.00133012836
2240,127218.15779283408
2241,147280.049751499
2242,128441.25955889864
2243,111495.18163576986
2244,59986.44214477436
2245,58883.38258115104
2246,146756.76932691297
2247,119261.8278033453
2248,112195.72532092857
2249,125868.610525702
2250,138726.9009113365
2251,101420.83463281568
2252,174784.51370191635
2253,155907.8433622922
2254,172272.94581910054
2255,186253.22104073016
2256,172978.81803501738
2257,250086.67332688178
2258,149723.56026221358
2259,174315.25276225465
2260,180451.57754964722
2261,151154.50276995945
2262,170333.31284000233
2263,359027.44948179775
2264,495970.77894876467
2265,192936.88210284177
2266,286254.43465603323
2267,287192.7296548439
2268,393235.6130768936
2269,179649.49537570143
2270,188826.0787772154
2271,207489.25934352155
2272,212969.77683525768
2273,170255.75582560195
2274,126830.9659599835
2275,207396.1210659148
2276,225960.78377446995
2277,243987.61288124276
2278,124321.82079026465
2279,104726.06452264033
2280,136781.58959023113
2281,176021.33156338308
2282,166461.40645529723
2283,98634.56069355179
2284,89690.16357957119
2285,157827.5515991313
2286,126467.88984350646
2287,344824.7182125873
2288,234690.1789835289
2289,494671.5640386874
2290,393542.8329299133
2291,311463.15223478485
2292,495362.20921757095
2293,488992.6905663446
2294,385728.1015500923
2295,566117.9924053538
2296,200076.29698110235
2297,287139.3444665913
2298,382830.17207045347
2299,418436.2048495845
2300,348476.1610862471
2301,265805.4773358485
2302,224374.94799921924
2303,168903.25626832535
2304,214253.57371627408
2305,177886.07849656348
2306,179816.35066334796
2307,166324.07679060742
2308,198958.22329684268
2309,256766.22473540265
2310,197337.99970826416
2311,170382.11589993772
2312,170081.54240216324
2313,184645.8729344548
2314,178644.02768806537
2315,181368.20876588015
2316,219199.9667062165
2317,268229.35799742426
2318,183252.27393643663
2319,183649.68132856276
2320,168173.84714389648
2321,246422.0402092147
2322,188065.00036402643
2323,185893.2980347718
2324,165145.38573383188
2325,230438.77388981642
2326,179499.00074366704
2327,215804.40167877974
2328,230845.41139196887
2329,175135.95720502993
2330,176136.68962864488
2331,343453.9505775984
2332,399699.201505868
2333,343697.4195611846
2334,238897.95609652312
2335,258383.95049588804
2336,398888.1093492048
2337,230142.21646839715
2338,268722.51135009655
2339,194745.46981604325
2340,461056.9215241249
2341,339164.7279836627
2342,222994.83896037782
2343,202575.3763654497
2344,204849.37921094816
2345,219758.3894069787
2346,249238.6544091788
2347,225012.65960977037
2348,222704.46742421793
2349,181257.33418135068
2350,295966.8696213473
2351,290624.13368795055
2352,221857.50117531183
2353,284782.9517022384
2354,154838.6916194478
2355,135913.86507452079
2356,145429.7076037985
2357,145826.62767240626
2358,179729.5863754472
2359,173798.12211507894
2360,104485.55591644328
2361,144598.01111255676
2362,309399.31084917276
2363,128012.34375081107
2364,199586.33514643094
2365,216341.7436472483
2366,158042.8929693424
2367,193533.318676007
2368,206215.9585963184
2369,233996.3111640227
2370,136570.9119920161
2371,175166.28691565813
2372,200190.6999649559
2373,307645.7401530611
2374,415535.87053452746
2375,285165.47531913564
2376,259296.605041908
2377,298462.35555134306
2378,154843.99805914177
2379,207876.36940411114
2380,143336.89707257584
2381,161747.62238286255
2382,189725.32517580912
2383,179424.63571400373
2384,230207.2300152743
2385,145430.2627697358
2386,118890.86546316252
2387,98576.32240870733
2388,134915.38224996583
2389,121564.70034857956
2390,152458.09846708502
2391,142853.55922759665
2392,113753.65917413103
2393,147120.00772546692
2394,126975.8358720521
2395,179413.20370471964
2396,165134.1840548494
2397,222860.354276477
2398,106669.21866014974
2399,46310.80421210292
2400,56881.79290733483
2401,126057.98576353781
2402,150995.26286242358
2403,133353.0690454756
2404,162465.88849675277
2405,165784.84024026335
2406,179747.65210964423
2407,127643.59365798031
2408,152238.36103516622
2409,121593.95023139702
2410,207041.21638266367
2411,108895.43685317134
2412,141288.56916110302
2413,121235.80097659916
2414,151801.64369727418
2415,131919.61554270625
2416,124759.50039860683
2417,147836.38623102714
2418,135148.8844817656
2419,141512.98597475572
2420,119201.15988254551
2421,82412.62712350697
2422,108119.70290272038
2423,105668.51731857761
2424,123383.05302019588
2425,217693.39299925845
2426,140101.18669138572
2427,139516.0349682656
2428,113620.36270800713
2429,119264.63929091582
2430,137391.10839761648
2431,102742.12069739462
2432,121231.69762473149
2433,118866.4515663799
2434,131517.13747209654
2435,152732.69535949102
2436,109668.41773815748
2437,112019.20771001608
2438,96810.33675873937
2439,96431.13882841948
2440,114090.84440856434
2441,94501.35042977693
2442,80003.45317029628
2443,118631.9061395933
2444,144867.16729298534
2445,75213.34794828102
2446,165830.27144327122
2447,214896.49140666713
2448,135115.80269269287
2449,89445.90249273107
2450,158221.97838707417
2451,134797.05896042392
2452,164927.77367204454
2453,95485.24810471348
2454,111914.8403864628
2455,72054.42783425159
2456,126874.42566952515
2457,92290.74515726269
2458,138166.40702070083
2459,100667.74752962495
2460,102124.64547876797
2461,118754.58468904262
2462,115157.36804357305
2463,100235.45075975965
2464,220685.29161257742
2465,121406.19556859882
2466,113043.40525531663
2467,126082.11537084427
2468,81749.3004709615
2469,66467.25564830763
2470,121356.19395603922
2471,257825.69461077967
2472,206655.94027837258
2473,106608.93169727213
2474,72966.02766289983
2475,233854.6891563486
2476,99807.80513508913
2477,116646.76448662987
2478,152934.62602717915
2479,112324.43431848317
2480,182060.85795403345
2481,137462.06576549204
2482,140242.2978215588
2483,107283.3974909654
2484,153173.6622252258
2485,137959.38061052054
2486,141188.6805139384
2487,142605.4514951116
2488,128580.68703858957
2489,162119.4649613996
2490,167850.14129642854
2491,111268.50911332949
2492,182282.46531475332
2493,102814.56509310954
2494,150953.11264997738
2495,119970.04795507134
2496,173259.42641733613
2497,168841.5551947149
2498,97308.88258376833
2499,94508.38797524363
2500,147540.15861484307
2501,144492.59505772495
2502,114668.87789380914
2503,95789.03745108003
2504,23511.923562436314
2505,201551.15081235938
2506,264629.7242125949
2507,319186.9630683356
2508,269548.5369875638
2509,225381.6963284615
2510,204771.9087721768
2511,187678.51362569854
2512,202435.0589058347
2513,214771.45682920006
2514,414149.54716281535
2515,138573.9923619484
2516,169165.15441751052
2517,132633.29755949
2518,147051.7730250952
2519,205745.201138082
2520,214057.4857526707
2521,187878.62461156145
2522,209866.24005457287
2523,129062.03617696055
2524,133168.87602250293
2525,138555.73896954925
2526,138133.92667170856
2527,112935.07159099502
2528,133663.39494201247
2529,111302.87416266806
2530,161654.08409234622
2531,201001.7208509878
2532,222926.32489422828
2533,203503.9168876512
2534,191451.68666798214
2535,292338.0057767221
2536,323790.7772952381
2537,276017.6161426112
2538,182001.594176669
2539,208488.73173165057
2540,156670.82231358296
2541,188225.75362943413
2542,169021.92566003633
2543,137378.91472342092
2544,164410.4949220308
2545,158799.36107200282
2546,121995.5306588734
2547,139805.0381183703
2548,132380.45616406607
2549,154970.78040685222
2550,351233.303453295
2551,125375.76052550256
2552,127186.99859896184
2553,118713.61794672014
2554,156494.6562667363
2555,123370.30178059246
2556,104287.67364427344
2557,117823.0083452452
2558,196234.95757450783
2559,107630.07902214843
2560,146860.224323369
2561,95792.85946100914
2562,115582.18928024832
2563,125727.74298468926
2564,160105.59228913157
2565,141970.9677983965
2566,168710.64576735158
2567,116574.26229846076
2568,341389.5196014744
2569,310271.38102197356
2570,108095.82561819172
2571,145542.95437544826
2572,158482.9557235249
2573,222625.96639880925
2574,124689.5662166607
2575,134893.46251615952
2576,106450.53853484438
2577,129989.72629813064
2578,87699.73432801878
2579,71352.08655546514
2580,118011.23467603872
2581,148865.85631010335
2582,104570.5276593019
2583,221396.74531740128
2584,175979.60159317302
2585,221646.51646852764
2586,229575.7271917771
2587,186121.16862326485
2588,209575.80043473272
2589,151005.28228598094
2590,209428.3728085441
2591,278291.80328435724
2592,185327.67354306098
2593,816019.6161992581
2594,220006.503291907
2595,154595.72480080658
2596,305318.9138035249
2597,148200.3045882268
2598,286455.70735973073
2599,321175.60611956555
2600,80204.80693985637
2601,230987.29265793902
2602,71599.47899047547
2603,82425.68276640658
2604,84705.29569583519
2605,70229.86737445374
2606,146084.15858639183
2607,342065.2841881304
2608,191572.0389730496
2609,154984.95591882934
2610,113278.91225028325
2611,125273.36285235411
2612,108138.58528103256
2613,132979.52719330337
2614,114834.15244631698
2615,160654.65603923815
2616,154970.13909356276
2617,183330.93058420965
2618,395671.78913251334
2619,204469.98004017348
2620,156628.4890780131
2621,172629.641827361
2622,186804.71763649568
2623,249004.82740464946
2624,232293.5201381057
2625,227541.2821453833
2626,126225.6619437163
2627,188244.51733364232
2628,499390.4420660444
2629,554614.9985911736
2630,344137.0218213244
2631,496277.4686081123
2632,473336.1754261735
2633,313393.20262463944
2634,466810.6101424326
2635,158120.07039075068
2636,168526.99671039262
2637,190551.11233099448
2638,328841.2966342774
2639,149244.96959758058
2640,153188.9243270159
2641,155100.36341926234
2642,231743.82668477495
2643,105533.69738350307
2644,121331.03596062744
2645,87588.68144931614
2646,82696.56383863394
2647,114330.17788513038
2648,116225.35313642546
2649,143066.8108357303
2650,142072.95724327612
2651,164621.52787343162
2652,473395.32388950535
2653,223634.35548976023
2654,268544.84639069
2655,357830.6746872041
2656,339577.8638557792
2657,263488.9597920114
2658,258016.64152311365
2659,287290.31646856957
2660,348291.2439651744
2661,335519.27042963845
2662,351035.0850369093
2663,322937.01897280925
2664,220364.79656132637
2665,315310.7137685728
2666,211636.16832561116
2667,175945.70130611208
2668,180827.19590217594
2669,175864.19381143065
2670,265509.82882718125
2671,184168.01780601902
2672,212321.2760926759
2673,197868.4891181493
2674,221344.86363745006
2675,158828.84216822629
2676,181603.5658029484
2677,235640.82866350558
2678,255962.72809403294
2679,260769.50915385594
2680,273039.919180788
2681,462988.81927972444
2682,311895.8146770307
2683,783435.9076296109
2684,354542.04840238695
2685,376587.7321983946
2686,249266.74156208214
2687,340248.83735320286
2688,208179.45649193015
2689,249098.4460494638
2690,467867.2621329599
2691,189471.43262894478
2692,121774.2218105783
2693,177505.59358791853
2694,147730.66118784345
2695,179324.50854518736
2696,171905.38158677527
2697,207111.38870278563
2698,271772.0520390539
2699,171724.7792444038
2700,156475.98812137477
2701,151443.00683745393
2702,114254.33561418208
2703,146853.61056338417
2704,152138.40405880517
2705,118805.25667519264
2706,126993.04919078115
2707,144700.48673224906
2708,130674.53840493005
2709,119069.20525517593
2710,131394.93370968962
2711,739137.0406880694
2712,387481.1832047139
2713,171635.5500287392
2714,145947.77889481964
2715,180338.23691502097
2716,161930.35057374358
2717,247375.57279872723
2718,288522.67063225585
2719,171501.7651586907
2720,201106.49718283286
2721,133289.51966659227
2722,163259.4167640611
2723,151853.8700773168
2724,129689.96136997544
2725,119417.45859137368
2726,156182.4616848197
2727,248797.0622462735
2728,160526.41667476986
2729,164618.0964216757
2730,149351.87266936302
2731,150630.66812193618
2732,145957.01018986027
2733,170904.39167761838
2734,175619.04295149154
2735,127538.19965194876
